subject_id,k_self,k_other,beta_self,beta_other,k_self_2K1B,k_other_2K1B,beta_2K1B,AIC_onekonebeta,AIC_onektwobetamodel,AIC_twokonebetamodel,AIC_twoktwobetamodel,BIC_onekonebeta,BIC_onektwobetamodel,BIC_twokonebetamodel,BIC_twoktwobetamodel,NLL_onekonebeta,NLL_onektwobetamodel,NLL_twokonebetamodel,NLL_twoktwobetamodel
4241,1.92725066418959e-07,0.222179309388294,27.6783618465316,16.9039241474781,6.06316676007818e-09,0.246650560637017,2.6900041489806,30.7373906990605,43.4299637493169,32.7373906990872,45.4301771289661,34.4797927208763,49.0435667820405,38.3509937318108,52.9149811725976,13.3686953495303,18.7149818746584,13.3686953495436,18.715088564483
4625,0.0484931089147866,0.248954418485089,0.000285300441422383,49.7888206630677,0.21766830096877,0.272623197842699,9.73503661769465e-08,62.8751676024144,65.6106588086625,65.6106583281486,67.610671887285,66.6175696242302,71.2242618413862,71.2242613608722,75.0954759309166,29.4375838012072,29.8053294043312,29.8053291640743,29.8053359436425
4961,2.7915973401379e-09,0.242898298817781,1.43073008457362,1.52121139420934,1.3883927632485e-08,0.258538616676154,2.00760292552818,33.7937227377029,51.4356742643158,35.793722741784,53.4356742643332,37.5361247595187,57.0492772970395,41.4073257745077,60.9204783079647,14.8968613688515,22.7178371321579,14.896861370892,22.7178371321666
5096,3.13980268168166e-08,0.248783897183758,42.0390778765826,21.7212850412431,1.38540965067006e-08,0.24952146274505,18.8717531752757,26.1807260147529,50.3614355732338,28.1807256688183,52.3614987527906,29.9231280365687,55.9750386059575,33.7943287015419,59.8463027964221,11.0903630073764,22.1807177866169,11.0903628344091,22.1807493763953
5273,1.09714008525578e-08,0.20606781653709,2.16998082875223,1.09633445923131,2.19242299934157e-09,0.252196944751295,2.18158237977864,37.32249722888,55.2263226824807,39.3224173894124,57.2263230826701,41.0648992506958,60.8399257152044,44.9360204221361,64.7111271263017,16.66124861444,24.6131613412404,16.6612086947062,24.6131615413351
5822,3.13980268168166e-08,0.248783897183758,42.0390778765826,21.7212850412431,1.38540965067006e-08,0.24952146274505,18.8717531752757,26.1807260147529,50.3614355732338,28.1807256688183,52.3614987527906,29.9231280365687,55.9750386059575,33.7943287015419,59.8463027964221,11.0903630073764,22.1807177866169,11.0903628344091,22.1807493763953
5835,1.08508145622461e-07,0.256120722906537,42.3207206232651,15.5881464544431,2.64999496252467e-09,0.152503814838113,20.1048628792138,19.2492541601565,40.6585123885087,21.2492381729836,42.6573728068037,22.9916561819722,46.2721154212324,26.8628412057073,50.1421768504352,7.62462708007823,17.3292561942544,7.62461908649182,17.3286864034018
6246,0.49999994286685,0.252959956275964,0.497268191302373,2.02856276357679,0.499999885443252,0.25043253032065,0.912068461303468,69.0952660247207,60.3969511300891,48.2917979930644,62.3969511300891,72.8376680465365,66.0105541628128,53.9054010257881,69.8817551737206,32.5476330123603,27.1984755650446,21.1458989965322,27.1984755650445
6324,0.152532108398371,0.249524517023788,0.315965157582282,49.5511688040674,0.111422818839905,0.250053954067035,1.27962230478512,52.6926055045794,63.6875082316274,49.6795252921119,65.6875082316273,56.4350075263951,69.3011112643511,55.2931283248356,73.1723122752588,24.3463027522897,28.8437541158137,21.839762646056,28.8437541158136
6332,0.499999022331793,0.252655788971423,0.11829594157631,49.9884250186013,0.277498678669045,0.246882944178302,0.47075230728739,68.3084227616235,70.0016770592841,65.0456948325955,72.0016802272625,72.0508247834393,75.6152800920078,70.6592978653191,79.486484270894,32.1542113808118,32.000838529642,29.5228474162977,32.0008401136312
6469,0.040104091618362,0.249871084783913,1.20009692912692,50.0360267708175,0.0473518382662111,0.250521635518467,1.57475994169313,47.141921326421,61.9027231440448,47.9045124561756,63.9027231440448,50.8843233482368,67.5163261767685,53.5181154888992,71.3875271876764,21.5709606632105,27.9513615720224,20.9522562280878,27.9513615720224
6707,9.50699554081234e-10,0.22192274285546,14.9932742974472,6.91501850728634,1.86848480969332e-10,0.420295945532097,15.2591278309262,23.4081210896248,46.202539675286,25.4081287696561,48.2025421981741,27.1505231114406,51.8161427080097,31.0217318023798,55.6873462418057,9.70406054481242,20.101269837643,9.70406438482805,20.1012710990871
7047,8.76625235184061e-09,0.249772719819889,43.508574655555,19.6518929559329,2.03692891176055e-08,0.250000004477417,18.7015904781902,19.249250580982,40.6574391118178,21.2492541680644,42.6573750471172,22.9916526027978,46.2710421445415,26.862857200788,50.1421790907488,7.62462529049101,17.3287195559089,7.62462708403219,17.3286875235586
7107,8.12522681688807e-09,0.24976137194385,0.390222763716764,50.1473012977016,2.67408826874727e-07,0.251608605927425,1.04804902570128,47.9408842734636,61.6907233416627,49.9408846350582,63.6907227016617,51.6832862952794,67.3043263743864,55.5544876677818,71.1755267452933,21.9704421367318,27.8453616708314,21.9704423175291,27.8453613508309
7389,2.22454388340529e-10,0.356465405995764,16.7026823839701,7.51709709431619,5.93390220802667e-09,0.253971359451071,2.77172795140965,30.8889956188362,47.5888468262479,32.8889963788402,49.5888317736375,34.631397640652,53.2024498589716,38.5025994115638,57.0736358172691,13.4444978094181,20.794423413124,13.4444981894201,20.7944158868188
7512,7.47605735736823e-09,0.249879087160491,31.9919063478127,16.9396246661391,7.5626068428279e-10,0.250428210101273,20.763211211035,22.0218275046583,42.0436694173948,24.0218275242063,44.043665586966,25.7642295264741,47.6572724501184,29.63543055693,51.5284696305975,9.01091375232914,18.0218347086974,9.01091376210315,18.021832793483
7875,6.86534452065047e-09,0.244459856795486,44.0742129917955,13.6537432897112,6.04614770955963e-10,0.24999986071011,26.4632907476594,23.4081372344578,47.5888468394404,25.4081218557798,49.5888459628439,27.1505392562736,53.2024498721641,31.0217248885034,57.0736500064754,9.70406861722888,20.7944234197202,9.70406092788988,20.7944229814219
7937,2.64027191991172e-08,0.148254572993404,2.16998134302219,0.242436387508593,4.48483219806586e-09,0.243314433314736,2.82591382321509,31.0071888302937,53.8400319213657,33.0071888303334,55.8400319213684,34.7495908521094,59.4536349540894,38.6207918630571,63.324835965,13.5035944151468,23.9200159606828,13.5035944151667,23.9200159606842
8228,0.222375767969477,0.250063151406295,0.124360984125648,50.2938598555697,0.112566436301533,0.24891153546775,0.668087445448503,66.3679554301088,72.294399586393,66.1943808509276,74.294399586393,70.1103574519246,77.9080026191167,71.8079838836513,81.7792036300246,31.1839777150544,33.1471997931965,30.0971904254638,33.1471997931965
8251,1.23042167300314e-08,0.24584629578638,1.58740106707693,1.03126673698357,1.23570041650551e-08,0.3414495152257,2.19282955368778,38.7337447375013,60.3427129297049,40.733745377576,62.3427129341101,42.4761467593171,65.9563159624286,46.3473484102996,69.8275169777417,17.3668723687507,27.1713564648525,17.366872688788,27.1713564670551
8604,1.53032635138469e-07,0.250157180035978,44.209244174215,18.8857933057954,1.74226881755613e-10,0.429249223710007,15.2734996012184,23.4081244518102,44.8162453097873,25.408127731048,46.8166480468865,27.150526473626,50.429848342511,31.0217307637716,54.3014520905181,9.70406222590509,19.4081226548937,9.70406386552398,19.4083240234432
8925,0.1163798244669,0.330860182045699,0.00352465101666586,0.601778116993829,0.0791142753308289,0.250076378812317,0.759544416964249,64.2049756030359,72.5437408734271,64.8299629817283,74.5438535832953,67.9473776248517,78.1573439061508,70.443566014452,82.0286576269268,30.102487801518,33.2718704367136,29.4149814908641,33.2719267916476
9477,2.55694621458586e-10,0.113595766870398,22.2950675679487,5.61329870109407,3.06342056479397e-08,0.250145501338586,18.6230209543351,19.2492621450296,40.6574497830242,21.2492541587483,42.6573591901097,22.9916641668454,46.2710528157479,26.8628571914719,50.1421632337413,7.62463107251479,17.3287248915121,7.62462707937414,17.3286795950549
9585,3.13980268168166e-08,0.248783897183758,42.0390778765826,21.7212850412431,1.38540965067006e-08,0.24952146274505,18.8717531752757,26.1807260147529,50.3614355732338,28.1807256688183,52.3614987527906,29.9231280365687,55.9750386059575,33.7943287015419,59.8463027964221,11.0903630073764,22.1807177866169,11.0903628344091,22.1807493763953
9593,5.38926327140996e-09,0.294850136129665,13.4531959880708,4.50285374792212,7.3168852761458e-09,0.248533144357634,1.57001617916733,44.6736966071206,47.5888582966416,46.6736966071163,49.588857010163,48.4160986289364,53.2024613293652,52.2872996398399,57.0736610537945,20.3368483035603,20.7944291483208,20.3368483035581,20.7944285050815
9620,1.0174280864465e-08,0.244994377881067,1.51451452566257,1.22780277791937,9.24878305519006e-07,0.253236409811773,2.14705118907852,38.5175029428524,59.9580860231955,40.5175827817166,61.9580860232862,42.2599049646682,65.5716890559191,46.1311858144403,69.4428900669177,17.2587514714262,26.9790430115977,17.2587913908583,26.9790430116431
