subject_id,k_self,k_other,beta_self,beta_other,k_self_2K1B,k_other_2K1B,beta_2K1B,AIC_onekonebeta,AIC_onektwobetamodel,AIC_twokonebetamodel,AIC_twoktwobetamodel,BIC_onekonebeta,BIC_onektwobetamodel,BIC_twokonebetamodel,BIC_twoktwobetamodel,NLL_onekonebeta,NLL_onektwobetamodel,NLL_twokonebetamodel,NLL_twoktwobetamodel
3928,1.80653815728763e-08,0.250034552965505,15.8160525686592,72.7947710290662,5.55434929251801e-09,0.233318943496463,2.04452179526741,34.0069746091304,43.4299514963011,36.006974609115,45.4299656444122,37.7493766309461,49.0435545290248,41.6205776418387,52.9147696880438,15.0034873045652,18.7149757481505,15.0034873045575,18.7149828222061
4164,5.90974075377378e-09,0.282991026132734,13.8482009083114,4.02511936440474,9.40044412654201e-09,0.224875001542282,0.987300261335931,50.4662088984128,43.4299637202828,52.4662088983854,45.4299664273979,54.2086109202286,49.0435667530064,58.079811931109,52.9147704710294,23.2331044492064,18.7149818601414,23.2331044491927,18.7149832136989
4231,1.8133700193378e-07,0.250008945879461,0.41961795858735,49.9954655706388,1.65382764161532e-07,0.249442932066555,1.06872292659838,51.9587481092661,66.9498213961229,53.9587481092019,68.9498237960887,55.7011501310819,72.5634244288466,59.5723511419256,76.4346278397203,23.9793740546331,30.4749106980615,23.979374054601,30.4749118980444
4241,1.92725066418959e-07,0.222179309388294,27.6783618465316,16.9039241474781,6.06316676007818e-09,0.246650560637017,2.6900041489806,30.7373906990605,43.4299637493169,32.7373906990872,45.4301771289661,34.4797927208763,49.0435667820405,38.3509937318108,52.9149811725976,13.3686953495303,18.7149818746584,13.3686953495436,18.715088564483
4625,0.0484931089147866,0.248954418485089,0.000285300441422383,49.7888206630677,0.21766830096877,0.272623197842699,9.73503661769465e-08,62.8751676024144,65.6106588086625,65.6106583281486,67.610671887285,66.6175696242302,71.2242618413862,71.2242613608722,75.0954759309166,29.4375838012072,29.8053294043312,29.8053291640743,29.8053359436425
4920,6.87176172752232e-09,0.24984387754278,38.80556511375,26.1948664703369,1.45938568288659e-08,0.252560691897021,18.8751499514758,26.1807460671548,48.9751347690912,28.1807265087372,50.975141194485,29.9231480889706,54.5887378018149,33.7943295414609,58.4599452381166,11.0903730335774,21.4875673845456,11.0903632543686,21.4875705972425
4961,2.7915973401379e-09,0.242898298817781,1.43073008457362,1.52121139420934,1.3883927632485e-08,0.258538616676154,2.00760292552818,33.7937227377029,51.4356742643158,35.793722741784,53.4356742643332,37.5361247595187,57.0492772970395,41.4073257745077,60.9204783079647,14.8968613688515,22.7178371321579,14.896861370892,22.7178371321666
5096,3.13980268168166e-08,0.248783897183758,42.0390778765826,21.7212850412431,1.38540965067006e-08,0.24952146274505,18.8717531752757,26.1807260147529,50.3614355732338,28.1807256688183,52.3614987527906,29.9231280365687,55.9750386059575,33.7943287015419,59.8463027964221,11.0903630073764,22.1807177866169,11.0903628344091,22.1807493763953
5113,0.49999996592389,0.249739997644653,1.08434968664826,4.27450342407744,0.499999994844037,0.215139173794527,1.88824394017661,68.9001967403019,53.617173561333,35.4296095769592,55.6171735613332,72.6425987621177,59.2307765940567,41.0432126096829,63.1019776049647,32.450098370151,23.8085867806665,14.7148047884796,23.8085867806666
5156,9.05864588588377e-09,0.250956640327539,1.58740089798905,50.0525240757586,0.000658865944305746,0.249744288632259,2.19732615932363,37.3475302159133,58.9564185685757,39.3471054312953,60.9564179294131,41.089932237729,64.5700216012994,44.9607084640189,68.4412219730446,16.6737651079566,26.4782092842879,16.6735527156476,26.4782089647065
