subject_id,BIC_onekonebeta,BIC_onektwobetamodel,BIC_twokonebetamodel,BIC_twoktwobetamodel,k_self,k_other,beta
7803,73.1318044889406,75.4625151017479,76.4946616690032,79.333716112656,0.147863629261528,0.248196780002147,0.307136100984348
7875,27.1505392562736,53.2024498656311,31.0217248885034,57.0736512424954,6.04614770955963e-10,0.24999986071011,26.4632907476594
7927,28.5368336367598,53.2024498788697,32.4080218143194,57.0740408593165,3.83678354634376e-09,0.374123247424903,19.0262756222565
7937,34.7495908521094,59.4536349540894,38.6207918630571,63.324835965,4.48483219806586e-09,0.243314433314736,2.82591382321509
8228,70.1103574519246,77.9080026191167,71.8079838836513,81.7792036300246,0.112566436301533,0.24891153546775,0.668087445448503
8251,42.4761467593171,65.9563159624286,46.3473484102996,69.8275169777417,1.23570041650551e-08,0.3414495152257,2.19282955368778
8352,41.0214346261021,48.89718443894,44.8926348769019,52.7683822581405,1.1230142268602e-09,0.248438134393708,1.4028348416961
8604,27.150526473626,50.429848342511,31.0217307524635,54.3014518261144,1.74205164711701e-10,0.42927237477191,15.2752363651218
8704,46.1195342746071,66.4850302833552,48.2063246579201,70.3562312942631,0.0411211220215224,0.249862257984262,2.09729260282811
8925,67.9473776248517,78.1573439061508,70.443566014452,82.0286576269268,0.0791142753308289,0.250076378812317,0.759544416964249
8949,62.2876542259802,72.4822146687737,65.3861119085424,76.3534156796815,0.0488434135490603,0.25005897279285,0.951019282626486
8987,28.5368336370258,54.5887442273559,32.4080217032248,58.4599437047872,3.68257231152809e-09,0.230600815950632,23.2324646315402
9045,40.9113945434315,63.4546297377431,42.4491011072448,67.325830748651,0.072076798315565,0.250646923386585,2.90292876714473
9203,29.9231280365687,55.9750386059575,33.7943287015419,59.8463033199884,1.38540965067006e-08,0.24952146274505,18.8717531752757
9350,29.9231280365687,55.9750386059575,33.7943287015419,59.8463033199884,1.38540965067006e-08,0.24952146274505,18.8717531752757
9477,22.9916641668454,46.2710528157479,26.8628571914719,50.1421632337413,3.06342056479397e-08,0.250145501338586,18.6230209543351
9585,29.9231280365687,55.9750386059575,33.7943287015419,59.8463033199884,1.38540965067006e-08,0.24952146274505,18.8717531752757
9593,48.4160986289364,53.2024613293652,52.2872996398399,57.0736610537945,7.3168852761458e-09,0.248533144357634,1.57001617916733
9620,42.2599049646682,65.5716890559191,46.1311858144403,69.4428900669177,9.24878305519006e-07,0.253236409811773,2.14705118907852
9779,59.8652870626852,72.7748992427432,63.1597982391866,76.6461002536498,0.0441897931074943,0.250045365222222,1.01089100040654
9912,57.5894104843494,68.4516750385938,60.6757894956721,72.3228760495399,0.0596036476776011,0.250123164571407,0.826525065466803
